date_id,calendar_date,day,day_name,week,month,month_name,quarter,year,fiscal_month,fiscal_quarter,fiscal_year,is_weekend
386,2021-01-20,20,Wednesday,3,1,January,1,2021,10,4,2020,False
387,2021-01-21,21,Thursday,3,1,January,1,2021,10,4,2020,False
388,2021-01-22,22,Friday,3,1,January,1,2021,10,4,2020,False
389,2021-01-23,23,Saturday,3,1,January,1,2021,10,4,2020,True
390,2021-01-24,24,Sunday,3,1,January,1,2021,10,4,2020,True
391,2021-01-25,25,Monday,4,1,January,1,2021,10,4,2020,False
392,2021-01-26,26,Tuesday,4,1,January,1,2021,10,4,2020,False
393,2021-01-27,27,Wednesday,4,1,January,1,2021,10,4,2020,False
394,2021-01-28,28,Thursday,4,1,January,1,2021,10,4,2020,False
395,2021-01-29,29,Friday,4,1,January,1,2021,10,4,2020,False
396,2021-01-30,30,Saturday,4,1,January,1,2021,10,4,2020,True
397,2021-01-31,31,Sunday,4,1,January,1,2021,10,4,2020,True
398,2021-02-01,1,Monday,5,2,February,1,2021,11,4,2020,False
399,2021-02-02,2,Tuesday,5,2,February,1,2021,11,4,2020,False
400,2021-02-03,3,Wednesday,5,2,February,1,2021,11,4,2020,False
401,2021-02-04,4,Thursday,5,2,February,1,2021,11,4,2020,False
402,2021-02-05,5,Friday,5,2,February,1,2021,11,4,2020,False
403,2021-02-06,6,Saturday,5,2,February,1,2021,11,4,2020,True
404,2021-02-07,7,Sunday,5,2,February,1,2021,11,4,2020,True
405,2021-02-08,8,Monday,6,2,February,1,2021,11,4,2020,False
406,2021-02-09,9,Tuesday,6,2,February,1,2021,11,4,2020,False
407,2021-02-10,10,Wednesday,6,2,February,1,2021,11,4,2020,False
408,2021-02-11,11,Thursday,6,2,February,1,2021,11,4,2020,False
409,2021-02-12,12,Friday,6,2,February,1,2021,11,4,2020,False
410,2021-02-13,13,Saturday,6,2,February,1,2021,11,4,2020,True
411,2021-02-14,14,Sunday,6,2,February,1,2021,11,4,2020,True
412,2021-02-15,15,Monday,7,2,February,1,2021,11,4,2020,False
413,2021-02-16,16,Tuesday,7,2,February,1,2021,11,4,2020,False
414,2021-02-17,17,Wednesday,7,2,February,1,2021,11,4,2020,False
415,2021-02-18,18,Thursday,7,2,February,1,2021,11,4,2020,False
416,2021-02-19,19,Friday,7,2,February,1,2021,11,4,2020,False
417,2021-02-20,20,Saturday,7,2,February,1,2021,11,4,2020,True
418,2021-02-21,21,Sunday,7,2,February,1,2021,11,4,2020,True
419,2021-02-22,22,Monday,8,2,February,1,2021,11,4,2020,False
420,2021-02-23,23,Tuesday,8,2,February,1,2021,11,4,2020,False
421,2021-02-24,24,Wednesday,8,2,February,1,2021,11,4,2020,False
422,2021-02-25,25,Thursday,8,2,February,1,2021,11,4,2020,False
423,2021-02-26,26,Friday,8,2,February,1,2021,11,4,2020,False
424,2021-02-27,27,Saturday,8,2,February,1,2021,11,4,2020,True
425,2021-02-28,28,Sunday,8,2,February,1,2021,11,4,2020,True
426,2021-03-01,1,Monday,9,3,March,1,2021,12,4,2020,False
427,2021-03-02,2,Tuesday,9,3,March,1,2021,12,4,2020,False
428,2021-03-03,3,Wednesday,9,3,March,1,2021,12,4,2020,False
429,2021-03-04,4,Thursday,9,3,March,1,2021,12,4,2020,False
430,2021-03-05,5,Friday,9,3,March,1,2021,12,4,2020,False
431,2021-03-06,6,Saturday,9,3,March,1,2021,12,4,2020,True
432,2021-03-07,7,Sunday,9,3,March,1,2021,12,4,2020,True
433,2021-03-08,8,Monday,10,3,March,1,2021,12,4,2020,False
434,2021-03-09,9,Tuesday,10,3,March,1,2021,12,4,2020,False
435,2021-03-10,10,Wednesday,10,3,March,1,2021,12,4,2020,False
436,2021-03-11,11,Thursday,10,3,March,1,2021,12,4,2020,False
437,2021-03-12,12,Friday,10,3,March,1,2021,12,4,2020,False
438,2021-03-13,13,Saturday,10,3,March,1,2021,12,4,2020,True
439,2021-03-14,14,Sunday,10,3,March,1,2021,12,4,2020,True
440,2021-03-15,15,Monday,11,3,March,1,2021,12,4,2020,False
441,2021-03-16,16,Tuesday,11,3,March,1,2021,12,4,2020,False
442,2021-03-17,17,Wednesday,11,3,March,1,2021,12,4,2020,False
443,2021-03-18,18,Thursday,11,3,March,1,2021,12,4,2020,False
444,2021-03-19,19,Friday,11,3,March,1,2021,12,4,2020,False
445,2021-03-20,20,Saturday,11,3,March,1,2021,12,4,2020,True
446,2021-03-21,21,Sunday,11,3,March,1,2021,12,4,2020,True
447,2021-03-22,22,Monday,12,3,March,1,2021,12,4,2020,False
448,2021-03-23,23,Tuesday,12,3,March,1,2021,12,4,2020,False
449,2021-03-24,24,Wednesday,12,3,March,1,2021,12,4,2020,False
450,2021-03-25,25,Thursday,12,3,March,1,2021,12,4,2020,False
451,2021-03-26,26,Friday,12,3,March,1,2021,12,4,2020,False
452,2021-03-27,27,Saturday,12,3,March,1,2021,12,4,2020,True
453,2021-03-28,28,Sunday,12,3,March,1,2021,12,4,2020,True
454,2021-03-29,29,Monday,13,3,March,1,2021,12,4,2020,False
455,2021-03-30,30,Tuesday,13,3,March,1,2021,12,4,2020,False
456,2021-03-31,31,Wednesday,13,3,March,1,2021,12,4,2020,False
457,2021-04-01,1,Thursday,13,4,April,2,2021,1,1,2021,False
458,2021-04-02,2,Friday,13,4,April,2,2021,1,1,2021,False
459,2021-04-03,3,Saturday,13,4,April,2,2021,1,1,2021,True
460,2021-04-04,4,Sunday,13,4,April,2,2021,1,1,2021,True
461,2021-04-05,5,Monday,14,4,April,2,2021,1,1,2021,False
462,2021-04-06,6,Tuesday,14,4,April,2,2021,1,1,2021,False
463,2021-04-07,7,Wednesday,14,4,April,2,2021,1,1,2021,False
464,2021-04-08,8,Thursday,14,4,April,2,2021,1,1,2021,False
465,2021-04-09,9,Friday,14,4,April,2,2021,1,1,2021,False
466,2021-04-10,10,Saturday,14,4,April,2,2021,1,1,2021,True
467,2021-04-11,11,Sunday,14,4,April,2,2021,1,1,2021,True
468,2021-04-12,12,Monday,15,4,April,2,2021,1,1,2021,False
469,2021-04-13,13,Tuesday,15,4,April,2,2021,1,1,2021,False
470,2021-04-14,14,Wednesday,15,4,April,2,2021,1,1,2021,False
471,2021-04-15,15,Thursday,15,4,April,2,2021,1,1,2021,False
472,2021-04-16,16,Friday,15,4,April,2,2021,1,1,2021,False
473,2021-04-17,17,Saturday,15,4,April,2,2021,1,1,2021,True
474,2021-04-18,18,Sunday,15,4,April,2,2021,1,1,2021,True
475,2021-04-19,19,Monday,16,4,April,2,2021,1,1,2021,False
476,2021-04-20,20,Tuesday,16,4,April,2,2021,1,1,2021,False
477,2021-04-21,21,Wednesday,16,4,April,2,2021,1,1,2021,False
478,2021-04-22,22,Thursday,16,4,April,2,2021,1,1,2021,False
479,2021-04-23,23,Friday,16,4,April,2,2021,1,1,2021,False
480,2021-04-24,24,Saturday,16,4,April,2,2021,1,1,2021,True
481,2021-04-25,25,Sunday,16,4,April,2,2021,1,1,2021,True
482,2021-04-26,26,Monday,17,4,April,2,2021,1,1,2021,False
483,2021-04-27,27,Tuesday,17,4,April,2,2021,1,1,2021,False
484,2021-04-28,28,Wednesday,17,4,April,2,2021,1,1,2021,False
485,2021-04-29,29,Thursday,17,4,April,2,2021,1,1,2021,False
486,2021-04-30,30,Friday,17,4,April,2,2021,1,1,2021,False
487,2021-05-01,1,Saturday,17,5,May,2,2021,2,1,2021,True
488,2021-05-02,2,Sunday,17,5,May,2,2021,2,1,2021,True
489,2021-05-03,3,Monday,18,5,May,2,2021,2,1,2021,False
490,2021-05-04,4,Tuesday,18,5,May,2,2021,2,1,2021,False
491,2021-05-05,5,Wednesday,18,5,May,2,2021,2,1,2021,False
492,2021-05-06,6,Thursday,18,5,May,2,2021,2,1,2021,False
493,2021-05-07,7,Friday,18,5,May,2,2021,2,1,2021,False
494,2021-05-08,8,Saturday,18,5,May,2,2021,2,1,2021,True
495,2021-05-09,9,Sunday,18,5,May,2,2021,2,1,2021,True
496,2021-05-10,10,Monday,19,5,May,2,2021,2,1,2021,False
497,2021-05-11,11,Tuesday,19,5,May,2,2021,2,1,2021,False
498,2021-05-12,12,Wednesday,19,5,May,2,2021,2,1,2021,False
499,2021-05-13,13,Thursday,19,5,May,2,2021,2,1,2021,False
500,2021-05-14,14,Friday,19,5,May,2,2021,2,1,2021,False
501,2021-05-15,15,Saturday,19,5,May,2,2021,2,1,2021,True
502,2021-05-16,16,Sunday,19,5,May,2,2021,2,1,2021,True
503,2021-05-17,17,Monday,20,5,May,2,2021,2,1,2021,False
504,2021-05-18,18,Tuesday,20,5,May,2,2021,2,1,2021,False
505,2021-05-19,19,Wednesday,20,5,May,2,2021,2,1,2021,False
506,2021-05-20,20,Thursday,20,5,May,2,2021,2,1,2021,False
507,2021-05-21,21,Friday,20,5,May,2,2021,2,1,2021,False
508,2021-05-22,22,Saturday,20,5,May,2,2021,2,1,2021,True
509,2021-05-23,23,Sunday,20,5,May,2,2021,2,1,2021,True
510,2021-05-24,24,Monday,21,5,May,2,2021,2,1,2021,False
511,2021-05-25,25,Tuesday,21,5,May,2,2021,2,1,2021,False
512,2021-05-26,26,Wednesday,21,5,May,2,2021,2,1,2021,False
513,2021-05-27,27,Thursday,21,5,May,2,2021,2,1,2021,False
514,2021-05-28,28,Friday,21,5,May,2,2021,2,1,2021,False
515,2021-05-29,29,Saturday,21,5,May,2,2021,2,1,2021,True
516,2021-05-30,30,Sunday,21,5,May,2,2021,2,1,2021,True
517,2021-05-31,31,Monday,22,5,May,2,2021,2,1,2021,False
518,2021-06-01,1,Tuesday,22,6,June,2,2021,3,1,2021,False
519,2021-06-02,2,Wednesday,22,6,June,2,2021,3,1,2021,False
520,2021-06-03,3,Thursday,22,6,June,2,2021,3,1,2021,False
521,2021-06-04,4,Friday,22,6,June,2,2021,3,1,2021,False
522,2021-06-05,5,Saturday,22,6,June,2,2021,3,1,2021,True
523,2021-06-06,6,Sunday,22,6,June,2,2021,3,1,2021,True
524,2021-06-07,7,Monday,23,6,June,2,2021,3,1,2021,False
525,2021-06-08,8,Tuesday,23,6,June,2,2021,3,1,2021,False
526,2021-06-09,9,Wednesday,23,6,June,2,2021,3,1,2021,False
527,2021-06-10,10,Thursday,23,6,June,2,2021,3,1,2021,False
528,2021-06-11,11,Friday,23,6,June,2,2021,3,1,2021,False
529,2021-06-12,12,Saturday,23,6,June,2,2021,3,1,2021,True
530,2021-06-13,13,Sunday,23,6,June,2,2021,3,1,2021,True
531,2021-06-14,14,Monday,24,6,June,2,2021,3,1,2021,False
532,2021-06-15,15,Tuesday,24,6,June,2,2021,3,1,2021,False
533,2021-06-16,16,Wednesday,24,6,June,2,2021,3,1,2021,False
534,2021-06-17,17,Thursday,24,6,June,2,2021,3,1,2021,False
535,2021-06-18,18,Friday,24,6,June,2,2021,3,1,2021,False
536,2021-06-19,19,Saturday,24,6,June,2,2021,3,1,2021,True
537,2021-06-20,20,Sunday,24,6,June,2,2021,3,1,2021,True
538,2021-06-21,21,Monday,25,6,June,2,2021,3,1,2021,False
539,2021-06-22,22,Tuesday,25,6,June,2,2021,3,1,2021,False
540,2021-06-23,23,Wednesday,25,6,June,2,2021,3,1,2021,False
541,2021-06-24,24,Thursday,25,6,June,2,2021,3,1,2021,False
542,2021-06-25,25,Friday,25,6,June,2,2021,3,1,2021,False
543,2021-06-26,26,Saturday,25,6,June,2,2021,3,1,2021,True
544,2021-06-27,27,Sunday,25,6,June,2,2021,3,1,2021,True
545,2021-06-28,28,Monday,26,6,June,2,2021,3,1,2021,False
546,2021-06-29,29,Tuesday,26,6,June,2,2021,3,1,2021,False
547,2021-06-30,30,Wednesday,26,6,June,2,2021,3,1,2021,False
548,2021-07-01,1,Thursday,26,7,July,3,2021,4,2,2021,False
549,2021-07-02,2,Friday,26,7,July,3,2021,4,2,2021,False
550,2021-07-03,3,Saturday,26,7,July,3,2021,4,2,2021,True
551,2021-07-04,4,Sunday,26,7,July,3,2021,4,2,2021,True
552,2021-07-05,5,Monday,27,7,July,3,2021,4,2,2021,False
553,2021-07-06,6,Tuesday,27,7,July,3,2021,4,2,2021,False
554,2021-07-07,7,Wednesday,27,7,July,3,2021,4,2,2021,False
555,2021-07-08,8,Thursday,27,7,July,3,2021,4,2,2021,False
556,2021-07-09,9,Friday,27,7,July,3,2021,4,2,2021,False
557,2021-07-10,10,Saturday,27,7,July,3,2021,4,2,2021,True
558,2021-07-11,11,Sunday,27,7,July,3,2021,4,2,2021,True
559,2021-07-12,12,Monday,28,7,July,3,2021,4,2,2021,False
560,2021-07-13,13,Tuesday,28,7,July,3,2021,4,2,2021,False
561,2021-07-14,14,Wednesday,28,7,July,3,2021,4,2,2021,False
562,2021-07-15,15,Thursday,28,7,July,3,2021,4,2,2021,False
563,2021-07-16,16,Friday,28,7,July,3,2021,4,2,2021,False
564,2021-07-17,17,Saturday,28,7,July,3,2021,4,2,2021,True
565,2021-07-18,18,Sunday,28,7,July,3,2021,4,2,2021,True
566,2021-07-19,19,Monday,29,7,July,3,2021,4,2,2021,False
567,2021-07-20,20,Tuesday,29,7,July,3,2021,4,2,2021,False
568,2021-07-21,21,Wednesday,29,7,July,3,2021,4,2,2021,False
569,2021-07-22,22,Thursday,29,7,July,3,2021,4,2,2021,False
570,2021-07-23,23,Friday,29,7,July,3,2021,4,2,2021,False
571,2021-07-24,24,Saturday,29,7,July,3,2021,4,2,2021,True
572,2021-07-25,25,Sunday,29,7,July,3,2021,4,2,2021,True
573,2021-07-26,26,Monday,30,7,July,3,2021,4,2,2021,False
574,2021-07-27,27,Tuesday,30,7,July,3,2021,4,2,2021,False
575,2021-07-28,28,Wednesday,30,7,July,3,2021,4,2,2021,False
576,2021-07-29,29,Thursday,30,7,July,3,2021,4,2,2021,False
577,2021-07-30,30,Friday,30,7,July,3,2021,4,2,2021,False
578,2021-07-31,31,Saturday,30,7,July,3,2021,4,2,2021,True
579,2021-08-01,1,Sunday,30,8,August,3,2021,5,2,2021,True
580,2021-08-02,2,Monday,31,8,August,3,2021,5,2,2021,False
581,2021-08-03,3,Tuesday,31,8,August,3,2021,5,2,2021,False
582,2021-08-04,4,Wednesday,31,8,August,3,2021,5,2,2021,False
583,2021-08-05,5,Thursday,31,8,August,3,2021,5,2,2021,False
584,2021-08-06,6,Friday,31,8,August,3,2021,5,2,2021,False
585,2021-08-07,7,Saturday,31,8,August,3,2021,5,2,2021,True
586,2021-08-08,8,Sunday,31,8,August,3,2021,5,2,2021,True
587,2021-08-09,9,Monday,32,8,August,3,2021,5,2,2021,False
588,2021-08-10,10,Tuesday,32,8,August,3,2021,5,2,2021,False
589,2021-08-11,11,Wednesday,32,8,August,3,2021,5,2,2021,False
590,2021-08-12,12,Thursday,32,8,August,3,2021,5,2,2021,False
591,2021-08-13,13,Friday,32,8,August,3,2021,5,2,2021,False
592,2021-08-14,14,Saturday,32,8,August,3,2021,5,2,2021,True
593,2021-08-15,15,Sunday,32,8,August,3,2021,5,2,2021,True
594,2021-08-16,16,Monday,33,8,August,3,2021,5,2,2021,False
595,2021-08-17,17,Tuesday,33,8,August,3,2021,5,2,2021,False
596,2021-08-18,18,Wednesday,33,8,August,3,2021,5,2,2021,False
597,2021-08-19,19,Thursday,33,8,August,3,2021,5,2,2021,False
598,2021-08-20,20,Friday,33,8,August,3,2021,5,2,2021,False
599,2021-08-21,21,Saturday,33,8,August,3,2021,5,2,2021,True
600,2021-08-22,22,Sunday,33,8,August,3,2021,5,2,2021,True
601,2021-08-23,23,Monday,34,8,August,3,2021,5,2,2021,False
602,2021-08-24,24,Tuesday,34,8,August,3,2021,5,2,2021,False
603,2021-08-25,25,Wednesday,34,8,August,3,2021,5,2,2021,False
604,2021-08-26,26,Thursday,34,8,August,3,2021,5,2,2021,False
605,2021-08-27,27,Friday,34,8,August,3,2021,5,2,2021,False
606,2021-08-28,28,Saturday,34,8,August,3,2021,5,2,2021,True
607,2021-08-29,29,Sunday,34,8,August,3,2021,5,2,2021,True
608,2021-08-30,30,Monday,35,8,August,3,2021,5,2,2021,False
609,2021-08-31,31,Tuesday,35,8,August,3,2021,5,2,2021,False
610,2021-09-01,1,Wednesday,35,9,September,3,2021,6,2,2021,False
611,2021-09-02,2,Thursday,35,9,September,3,2021,6,2,2021,False
612,2021-09-03,3,Friday,35,9,September,3,2021,6,2,2021,False
613,2021-09-04,4,Saturday,35,9,September,3,2021,6,2,2021,True
614,2021-09-05,5,Sunday,35,9,September,3,2021,6,2,2021,True
615,2021-09-06,6,Monday,36,9,September,3,2021,6,2,2021,False
616,2021-09-07,7,Tuesday,36,9,September,3,2021,6,2,2021,False
617,2021-09-08,8,Wednesday,36,9,September,3,2021,6,2,2021,False
618,2021-09-09,9,Thursday,36,9,September,3,2021,6,2,2021,False
619,2021-09-10,10,Friday,36,9,September,3,2021,6,2,2021,False
620,2021-09-11,11,Saturday,36,9,September,3,2021,6,2,2021,True
621,2021-09-12,12,Sunday,36,9,September,3,2021,6,2,2021,True
622,2021-09-13,13,Monday,37,9,September,3,2021,6,2,2021,False
623,2021-09-14,14,Tuesday,37,9,September,3,2021,6,2,2021,False
624,2021-09-15,15,Wednesday,37,9,September,3,2021,6,2,2021,False
625,2021-09-16,16,Thursday,37,9,September,3,2021,6,2,2021,False
626,2021-09-17,17,Friday,37,9,September,3,2021,6,2,2021,False
627,2021-09-18,18,Saturday,37,9,September,3,2021,6,2,2021,True
628,2021-09-19,19,Sunday,37,9,September,3,2021,6,2,2021,True
629,2021-09-20,20,Monday,38,9,September,3,2021,6,2,2021,False
630,2021-09-21,21,Tuesday,38,9,September,3,2021,6,2,2021,False
631,2021-09-22,22,Wednesday,38,9,September,3,2021,6,2,2021,False
632,2021-09-23,23,Thursday,38,9,September,3,2021,6,2,2021,False
633,2021-09-24,24,Friday,38,9,September,3,2021,6,2,2021,False
634,2021-09-25,25,Saturday,38,9,September,3,2021,6,2,2021,True
635,2021-09-26,26,Sunday,38,9,September,3,2021,6,2,2021,True
636,2021-09-27,27,Monday,39,9,September,3,2021,6,2,2021,False
637,2021-09-28,28,Tuesday,39,9,September,3,2021,6,2,2021,False
638,2021-09-29,29,Wednesday,39,9,September,3,2021,6,2,2021,False
639,2021-09-30,30,Thursday,39,9,September,3,2021,6,2,2021,False
640,2021-10-01,1,Friday,39,10,October,4,2021,7,3,2021,False
641,2021-10-02,2,Saturday,39,10,October,4,2021,7,3,2021,True
642,2021-10-03,3,Sunday,39,10,October,4,2021,7,3,2021,True
643,2021-10-04,4,Monday,40,10,October,4,2021,7,3,2021,False
644,2021-10-05,5,Tuesday,40,10,October,4,2021,7,3,2021,False
645,2021-10-06,6,Wednesday,40,10,October,4,2021,7,3,2021,False
646,2021-10-07,7,Thursday,40,10,October,4,2021,7,3,2021,False
647,2021-10-08,8,Friday,40,10,October,4,2021,7,3,2021,False
648,2021-10-09,9,Saturday,40,10,October,4,2021,7,3,2021,True
649,2021-10-10,10,Sunday,40,10,October,4,2021,7,3,2021,True
650,2021-10-11,11,Monday,41,10,October,4,2021,7,3,2021,False
651,2021-10-12,12,Tuesday,41,10,October,4,2021,7,3,2021,False
652,2021-10-13,13,Wednesday,41,10,October,4,2021,7,3,2021,False
653,2021-10-14,14,Thursday,41,10,October,4,2021,7,3,2021,False
654,2021-10-15,15,Friday,41,10,October,4,2021,7,3,2021,False
655,2021-10-16,16,Saturday,41,10,October,4,2021,7,3,2021,True
656,2021-10-17,17,Sunday,41,10,October,4,2021,7,3,2021,True
657,2021-10-18,18,Monday,42,10,October,4,2021,7,3,2021,False
658,2021-10-19,19,Tuesday,42,10,October,4,2021,7,3,2021,False
659,2021-10-20,20,Wednesday,42,10,October,4,2021,7,3,2021,False
660,2021-10-21,21,Thursday,42,10,October,4,2021,7,3,2021,False
661,2021-10-22,22,Friday,42,10,October,4,2021,7,3,2021,False
662,2021-10-23,23,Saturday,42,10,October,4,2021,7,3,2021,True
663,2021-10-24,24,Sunday,42,10,October,4,2021,7,3,2021,True
664,2021-10-25,25,Monday,43,10,October,4,2021,7,3,2021,False
665,2021-10-26,26,Tuesday,43,10,October,4,2021,7,3,2021,False
666,2021-10-27,27,Wednesday,43,10,October,4,2021,7,3,2021,False
667,2021-10-28,28,Thursday,43,10,October,4,2021,7,3,2021,False
668,2021-10-29,29,Friday,43,10,October,4,2021,7,3,2021,False
669,2021-10-30,30,Saturday,43,10,October,4,2021,7,3,2021,True
670,2021-10-31,31,Sunday,43,10,October,4,2021,7,3,2021,True
671,2021-11-01,1,Monday,44,11,November,4,2021,8,3,2021,False
672,2021-11-02,2,Tuesday,44,11,November,4,2021,8,3,2021,False
673,2021-11-03,3,Wednesday,44,11,November,4,2021,8,3,2021,False
674,2021-11-04,4,Thursday,44,11,November,4,2021,8,3,2021,False
675,2021-11-05,5,Friday,44,11,November,4,2021,8,3,2021,False
676,2021-11-06,6,Saturday,44,11,November,4,2021,8,3,2021,True
677,2021-11-07,7,Sunday,44,11,November,4,2021,8,3,2021,True
678,2021-11-08,8,Monday,45,11,November,4,2021,8,3,2021,False
679,2021-11-09,9,Tuesday,45,11,November,4,2021,8,3,2021,False
680,2021-11-10,10,Wednesday,45,11,November,4,2021,8,3,2021,False
681,2021-11-11,11,Thursday,45,11,November,4,2021,8,3,2021,False
682,2021-11-12,12,Friday,45,11,November,4,2021,8,3,2021,False
683,2021-11-13,13,Saturday,45,11,November,4,2021,8,3,2021,True
684,2021-11-14,14,Sunday,45,11,November,4,2021,8,3,2021,True
685,2021-11-15,15,Monday,46,11,November,4,2021,8,3,2021,False
686,2021-11-16,16,Tuesday,46,11,November,4,2021,8,3,2021,False
687,2021-11-17,17,Wednesday,46,11,November,4,2021,8,3,2021,False
688,2021-11-18,18,Thursday,46,11,November,4,2021,8,3,2021,False
689,2021-11-19,19,Friday,46,11,November,4,2021,8,3,2021,False
690,2021-11-20,20,Saturday,46,11,November,4,2021,8,3,2021,True
691,2021-11-21,21,Sunday,46,11,November,4,2021,8,3,2021,True
692,2021-11-22,22,Monday,47,11,November,4,2021,8,3,2021,False
693,2021-11-23,23,Tuesday,47,11,November,4,2021,8,3,2021,False
694,2021-11-24,24,Wednesday,47,11,November,4,2021,8,3,2021,False
695,2021-11-25,25,Thursday,47,11,November,4,2021,8,3,2021,False
696,2021-11-26,26,Friday,47,11,November,4,2021,8,3,2021,False
697,2021-11-27,27,Saturday,47,11,November,4,2021,8,3,2021,True
698,2021-11-28,28,Sunday,47,11,November,4,2021,8,3,2021,True
699,2021-11-29,29,Monday,48,11,November,4,2021,8,3,2021,False
700,2021-11-30,30,Tuesday,48,11,November,4,2021,8,3,2021,False
701,2021-12-01,1,Wednesday,48,12,December,4,2021,9,3,2021,False
702,2021-12-02,2,Thursday,48,12,December,4,2021,9,3,2021,False
703,2021-12-03,3,Friday,48,12,December,4,2021,9,3,2021,False
704,2021-12-04,4,Saturday,48,12,December,4,2021,9,3,2021,True
705,2021-12-05,5,Sunday,48,12,December,4,2021,9,3,2021,True
706,2021-12-06,6,Monday,49,12,December,4,2021,9,3,2021,False
707,2021-12-07,7,Tuesday,49,12,December,4,2021,9,3,2021,False
708,2021-12-08,8,Wednesday,49,12,December,4,2021,9,3,2021,False
709,2021-12-09,9,Thursday,49,12,December,4,2021,9,3,2021,False
710,2021-12-10,10,Friday,49,12,December,4,2021,9,3,2021,False
711,2021-12-11,11,Saturday,49,12,December,4,2021,9,3,2021,True
712,2021-12-12,12,Sunday,49,12,December,4,2021,9,3,2021,True
713,2021-12-13,13,Monday,50,12,December,4,2021,9,3,2021,False
714,2021-12-14,14,Tuesday,50,12,December,4,2021,9,3,2021,False
715,2021-12-15,15,Wednesday,50,12,December,4,2021,9,3,2021,False
716,2021-12-16,16,Thursday,50,12,December,4,2021,9,3,2021,False
717,2021-12-17,17,Friday,50,12,December,4,2021,9,3,2021,False
718,2021-12-18,18,Saturday,50,12,December,4,2021,9,3,2021,True
719,2021-12-19,19,Sunday,50,12,December,4,2021,9,3,2021,True
720,2021-12-20,20,Monday,51,12,December,4,2021,9,3,2021,False
721,2021-12-21,21,Tuesday,51,12,December,4,2021,9,3,2021,False
722,2021-12-22,22,Wednesday,51,12,December,4,2021,9,3,2021,False
723,2021-12-23,23,Thursday,51,12,December,4,2021,9,3,2021,False
724,2021-12-24,24,Friday,51,12,December,4,2021,9,3,2021,False
725,2021-12-25,25,Saturday,51,12,December,4,2021,9,3,2021,True
726,2021-12-26,26,Sunday,51,12,December,4,2021,9,3,2021,True
727,2021-12-27,27,Monday,52,12,December,4,2021,9,3,2021,False
728,2021-12-28,28,Tuesday,52,12,December,4,2021,9,3,2021,False
729,2021-12-29,29,Wednesday,52,12,December,4,2021,9,3,2021,False
730,2021-12-30,30,Thursday,52,12,December,4,2021,9,3,2021,False
731,2021-12-31,31,Friday,52,12,December,4,2021,9,3,2021,False
732,2022-01-01,1,Saturday,52,1,January,1,2022,10,4,2021,True
733,2022-01-02,2,Sunday,52,1,January,1,2022,10,4,2021,True
734,2022-01-03,3,Monday,1,1,January,1,2022,10,4,2021,False
735,2022-01-04,4,Tuesday,1,1,January,1,2022,10,4,2021,False
736,2022-01-05,5,Wednesday,1,1,January,1,2022,10,4,2021,False
737,2022-01-06,6,Thursday,1,1,January,1,2022,10,4,2021,False
738,2022-01-07,7,Friday,1,1,January,1,2022,10,4,2021,False
739,2022-01-08,8,Saturday,1,1,January,1,2022,10,4,2021,True
740,2022-01-09,9,Sunday,1,1,January,1,2022,10,4,2021,True
741,2022-01-10,10,Monday,2,1,January,1,2022,10,4,2021,False
742,2022-01-11,11,Tuesday,2,1,January,1,2022,10,4,2021,False
743,2022-01-12,12,Wednesday,2,1,January,1,2022,10,4,2021,False
744,2022-01-13,13,Thursday,2,1,January,1,2022,10,4,2021,False
745,2022-01-14,14,Friday,2,1,January,1,2022,10,4,2021,False
746,2022-01-15,15,Saturday,2,1,January,1,2022,10,4,2021,True
747,2022-01-16,16,Sunday,2,1,January,1,2022,10,4,2021,True
748,2022-01-17,17,Monday,3,1,January,1,2022,10,4,2021,False
749,2022-01-18,18,Tuesday,3,1,January,1,2022,10,4,2021,False
750,2022-01-19,19,Wednesday,3,1,January,1,2022,10,4,2021,False
751,2022-01-20,20,Thursday,3,1,January,1,2022,10,4,2021,False
752,2022-01-21,21,Friday,3,1,January,1,2022,10,4,2021,False
753,2022-01-22,22,Saturday,3,1,January,1,2022,10,4,2021,True
754,2022-01-23,23,Sunday,3,1,January,1,2022,10,4,2021,True
755,2022-01-24,24,Monday,4,1,January,1,2022,10,4,2021,False
756,2022-01-25,25,Tuesday,4,1,January,1,2022,10,4,2021,False
757,2022-01-26,26,Wednesday,4,1,January,1,2022,10,4,2021,False
758,2022-01-27,27,Thursday,4,1,January,1,2022,10,4,2021,False
759,2022-01-28,28,Friday,4,1,January,1,2022,10,4,2021,False
760,2022-01-29,29,Saturday,4,1,January,1,2022,10,4,2021,True
761,2022-01-30,30,Sunday,4,1,January,1,2022,10,4,2021,True
762,2022-01-31,31,Monday,5,1,January,1,2022,10,4,2021,False
763,2022-02-01,1,Tuesday,5,2,February,1,2022,11,4,2021,False
764,2022-02-02,2,Wednesday,5,2,February,1,2022,11,4,2021,False
765,2022-02-03,3,Thursday,5,2,February,1,2022,11,4,2021,False
766,2022-02-04,4,Friday,5,2,February,1,2022,11,4,2021,False
767,2022-02-05,5,Saturday,5,2,February,1,2022,11,4,2021,True
768,2022-02-06,6,Sunday,5,2,February,1,2022,11,4,2021,True
769,2022-02-07,7,Monday,6,2,February,1,2022,11,4,2021,False
770,2022-02-08,8,Tuesday,6,2,February,1,2022,11,4,2021,False
771,2022-02-09,9,Wednesday,6,2,February,1,2022,11,4,2021,False
772,2022-02-10,10,Thursday,6,2,February,1,2022,11,4,2021,False
